jamendo_id,title,duration,artist_name,album_name,audio_download,vocalinstrumental,lang,gender,acousticelectric,speed,genres,instruments
957460,Et c'est triste INSTRUMENTAL,272,Löhstana David,Soft & Slow 2,https://mp3d.jamendo.com/download/track/957460/mp32/,instrumental,NULL,neutral,acoustic,medium,"folk, soundtrack, pop","acousticguitar, guitar, drum"
1159221,Kamaro,231,Chill Carrier,"Sunday Classics, Vol. 2",https://mp3d.jamendo.com/download/track/1159221/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, lounge, chillout, ambient",NULL
1197876,Whenever I'm With You,180,The Bourgeois,The Bourgeois,https://mp3d.jamendo.com/download/track/1197876/mp32/,vocal,en,male,NULL,NULL,"rock, alternative, indie, garage","voice, guitar, drum"
1330564,Manifestations,236,Macroform,Manifestations,https://mp3d.jamendo.com/download/track/1330564/mp32/,NULL,NULL,NULL,NULL,NULL,world,"drum, percussion, voice"
1169718,"Mozart, W.A.: Sonata No. 16 in C Major, K. 545 - II. Andante",298,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169718/mp32/,instrumental,NULL,neutral,acoustic,veryhigh,classical,piano
1210715,Mad Jungle (instrumental),130,Fresh Body Shop,One Step Away (Remastered),https://mp3d.jamendo.com/download/track/1210715/mp32/,instrumental,NULL,NULL,NULL,medium,"pop, indie, popfolk, rock","drum, guitar"
1235057,Sin,270,Azgard,At the Break of the Day,https://mp3d.jamendo.com/download/track/1235057/mp32/,vocal,uk,NULL,NULL,veryhigh,"metal, rock, hardrock, deathmetal","voice, guitar"
1405767,Johnny,235,Johnny Bemolle's,Jb,https://mp3d.jamendo.com/download/track/1405767/mp32/,vocal,en,male,NULL,medium,"folk, singersongwriter, rock, pop","acousticguitar, voice, guitar"
1169723,"Albeniz, I.: España, Op. 165, II. Tango in D",147,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169723/mp32/,NULL,NULL,NULL,NULL,NULL,classical,piano
1163991,Slide to Hell,322,Cool Cavemen,Funkloric Trip,https://mp3d.jamendo.com/download/track/1163991/mp32/,vocal,NULL,male,NULL,medium,NULL,"voice, guitar, drum"
1072429,Bust That Bust This,270,Professor Kliq,Wire and Flashing Lights EP,https://mp3d.jamendo.com/download/track/1072429/mp32/,instrumental,NULL,neutral,electric,medium,"rock, electronic, funk","drum, synthesizer, bass"
1230403,Possibilities,210,Jasmine Jordan,Time Travel EP,https://mp3d.jamendo.com/download/track/1230403/mp32/,vocal,en,female,NULL,veryhigh,"soul, pop, funk, rnb",voice
1230839,Close Your Eyes,222,BlackStar,From The Ashes,https://mp3d.jamendo.com/download/track/1230839/mp32/,vocal,en,male,NULL,NULL,"metal, rock, postrock, heavymetal","guitar, drum, voice"
1418242,Transform,228,SadMe,Reign of Me,https://mp3d.jamendo.com/download/track/1418242/mp32/,vocal,en,NULL,NULL,medium,"rock, indie, singersongwriter, guitarrock","voice, electricguitar, guitar"
1272523,Animal,290,Löhstana David,Animal,https://mp3d.jamendo.com/download/track/1272523/mp32/,vocal,fr,male,acoustic,medium,"rock, poprock, orchestral, pop","acousticguitar, voice, guitar"
1452543,Loveless Celebration,224,Axel Antunes,#1,https://mp3d.jamendo.com/download/track/1452543/mp32/,vocal,en,male,NULL,medium,"rock, indie, indiepop","electricguitar, acousticguitar, voice"
1350711,Fantasy Drop feat. Tommy Jordan &amp; Danielle Rose,224,Wasaru,Sadtimes,https://mp3d.jamendo.com/download/track/1350711/mp32/,vocal,en,male,NULL,veryhigh,"hiphop, triphop, chillout, rnb","voice, guitar, piano"
1189932,Indie Ukulele Commercial,142,Seastock,Light and Upbeat,https://mp3d.jamendo.com/download/track/1189932/mp32/,instrumental,NULL,NULL,NULL,NULL,"pop, folk, indie",piano
1230405,Time Travel (Feat. Blanchard De Wave),206,Jasmine Jordan,Time Travel EP,https://mp3d.jamendo.com/download/track/1230405/mp32/,vocal,en,female,NULL,veryhigh,"hiphop, rnb, soul, pop","voice, guitar, piano"
1289530,Rising High,204,alumo,Rise,https://mp3d.jamendo.com/download/track/1289530/mp32/,instrumental,NULL,NULL,NULL,medium,"pop, synthpop, poprock",guitar
1189930,Indie Rock Summer,242,Seastock,Motivational,https://mp3d.jamendo.com/download/track/1189930/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"rock, easylistening, indie","guitar, piano, drum"
1294000,In Regards To The Grace Which You've Been Granted,169,Townhouse Woods,The Life And Death Of Grace,https://mp3d.jamendo.com/download/track/1294000/mp32/,vocal,en,NULL,NULL,NULL,"folk, singersongwriter","voice, guitar, melodica"
1331974,Unforgettable,258,Neon NiteClub,Her,https://mp3d.jamendo.com/download/track/1331974/mp32/,NULL,en,NULL,NULL,NULL,"pop, dance, electropop",NULL
1169713,"Gershwin, G.: Three Preludes - No. 2. Andante con moto e poc",238,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169713/mp32/,instrumental,NULL,NULL,NULL,veryhigh,classical,piano
980789,Dance of The Sugarplum Fairy,110,Akashic Records,Christmas and New Year  - Sugar Plum Fairy ,https://mp3d.jamendo.com/download/track/980789/mp32/,instrumental,NULL,neutral,acoustic,medium,"classical, soundtrack","flute, oboe, bassoon"
1169716,"Schumann, R.A.: Kinderszenen Op. 15 - XIII. Der Dichter spri",160,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169716/mp32/,instrumental,NULL,NULL,NULL,veryhigh,classical,piano
1187845,Through my Eyes,319,Flayst,Through my Eyes,https://mp3d.jamendo.com/download/track/1187845/mp32/,vocal,en,male,NULL,NULL,"metal, deathmetal, hardrock","guitar, voice, bass"
1203838,Urlaub,341,Old Slush,Abwasch,https://mp3d.jamendo.com/download/track/1203838/mp32/,vocal,NULL,male,NULL,veryhigh,rock,"voice, guitar, drum"
964536,Baiser d'amoureux,263,Law',Sans gêne ni oxygène,https://mp3d.jamendo.com/download/track/964536/mp32/,vocal,fr,female,acoustic,veryhigh,"jazz, pop","guitar, drum, acousticguitar"
1321323,The Irresponsive Silence Of The Land,260,Rag and Bones,When Can Your Glory Fade ?,https://mp3d.jamendo.com/download/track/1321323/mp32/,NULL,NULL,NULL,NULL,NULL,"electronic, postrock, ambient",rhodes
1289526,Lightspeed,167,alumo,Rise,https://mp3d.jamendo.com/download/track/1289526/mp32/,instrumental,NULL,NULL,NULL,high,"pop, indie, poprock",strings
1022215,Tangled Up in You,157,Quietly Concerned,Homeless,https://mp3d.jamendo.com/download/track/1022215/mp32/,vocal,NULL,male,electric,veryhigh,"folk, pop, chillout, rock","voice, guitar, harmonica"
1316756,Kill the Old,138,The League,The Wrong Sail,https://mp3d.jamendo.com/download/track/1316756/mp32/,NULL,NULL,NULL,NULL,NULL,"rock, punk, indie",guitar
1353510,Delightful Life,207,JekK,Roses,https://mp3d.jamendo.com/download/track/1353510/mp32/,vocal,en,female,NULL,medium,"pop, electronic, electropop","piano, voice"
688136,Directo a zion,190,FAMILIA REGGAE,Siguiendo el camino,https://mp3d.jamendo.com/download/track/688136/mp32/,vocal,NULL,male,electric,veryhigh,"reggae, world","voice, guitar, drum"
1169728,"Chopin, F.: Nocturne No. 2 in E-flat Major, Op. 9, No. 2",284,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169728/mp32/,instrumental,NULL,NULL,NULL,veryhigh,classical,piano
1418240,I killed Bj,186,SadMe,Reign of Me,https://mp3d.jamendo.com/download/track/1418240/mp32/,vocal,en,male,NULL,medium,"rock, indie, singersongwriter","guitar, voice, electricguitar"
962061,Les saisons,247,Law',Sans gêne ni oxygène,https://mp3d.jamendo.com/download/track/962061/mp32/,vocal,fr,female,electric,veryhigh,"jazz, pop, electropop, lounge","drum, guitar, bass"
998852,"Dance it, Dance All (Original)",226,The Easton Ellises,"Dance it, Dance All",https://mp3d.jamendo.com/download/track/998852/mp32/,vocal,NULL,male,NULL,medium,"rock, dance",voice
1159159,Live By The Code Feat. Golden,147,Skulastic,Ups And Downs,https://mp3d.jamendo.com/download/track/1159159/mp32/,vocal,en,male,NULL,medium,"hiphop, pop, rap, rnb","voice, guitar"
1033372,Finding Our Way in the Dark,240,Quietly Concerned,Finding Our Way in the Dark (Single),https://mp3d.jamendo.com/download/track/1033372/mp32/,vocal,en,male,acoustic,veryhigh,"folk, pop, lofi","guitar, voice, acousticguitar"
1284463,Solar Success,177,alumo,Inspiration,https://mp3d.jamendo.com/download/track/1284463/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"downtempo, electronic, easylistening",guitar
1362825,Summer of George,218,The Bourgeois,Designer Genes,https://mp3d.jamendo.com/download/track/1362825/mp32/,vocal,en,male,NULL,veryhigh,"rock, punk, grunge, alternative","voice, guitar, drum"
435883,I dont need you,189,Ay - 14ice,First Step - I Don´t Need You,https://mp3d.jamendo.com/download/track/435883/mp32/,vocal,en,female,electric,verylow,"pop, jazz, funk, blues","voice, guitar"
1176021,New day,169,Jai Lynn,Jai Lynn EP,https://mp3d.jamendo.com/download/track/1176021/mp32/,vocal,en,female,NULL,veryhigh,"hiphop, rnb, pop","strings, voice"
1189926,Hope For Tomorrow,135,Seastock,Light and Upbeat,https://mp3d.jamendo.com/download/track/1189926/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"soundtrack, folk, easylistening, indie","guitar, drum, piano"
802672,Liquorstore,225,The Easton Ellises,EP: One,https://mp3d.jamendo.com/download/track/802672/mp32/,vocal,NULL,male,NULL,medium,"rock, dance, pop, electropop","voice, guitar"
1169722,"Beethoven, L. van: Adieu to the Piano, Anh. 15",143,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169722/mp32/,instrumental,NULL,NULL,NULL,verylow,classical,piano
1162702,Happy day (remastered edition),97,ADDICT SOUND,happy songs for video and advertising vol2,https://mp3d.jamendo.com/download/track/1162702/mp32/,instrumental,NULL,neutral,electric,medium,"pop, easylistening",guitar
1097912,Be a Man,230,Azgard,Be a Man (Single),https://mp3d.jamendo.com/download/track/1097912/mp32/,vocal,NULL,male,NULL,NULL,"metal, rock, hardrock, deathmetal","voice, guitar"
1350718,(California) feat. C.Cle,217,Wasaru,Sadtimes,https://mp3d.jamendo.com/download/track/1350718/mp32/,vocal,ko,male,NULL,veryhigh,"hiphop, triphop, gangstarap, rnb","voice, guitar"
1189910,Drop Out,183,Seastock,Energetic Rock,https://mp3d.jamendo.com/download/track/1189910/mp32/,instrumental,NULL,NULL,NULL,NULL,"rock, punk, garage","guitar, drum"
1169714,"Chopin, F.: 24 Preludes, Op. 28 - XV. Sostenuto in D-flat Ma",334,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169714/mp32/,instrumental,NULL,NULL,NULL,verylow,classical,piano
1442030,Peyote,183,Kinematic,Kites,https://mp3d.jamendo.com/download/track/1442030/mp32/,vocal,en,male,NULL,medium,"rock, indie, newwave, alternative","electricguitar, voice, guitar"
1284459,Evolve,147,alumo,Inspiration,https://mp3d.jamendo.com/download/track/1284459/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"electronic, easylistening, poprock","piano, strings, guitar"
1407839,Marina,277,Michael Ellis,Tavis Vor,https://mp3d.jamendo.com/download/track/1407839/mp32/,vocal,en,male,NULL,medium,"pop, poprock","electricguitar, acousticguitar, voice"
1046600,Adios muy buenas,201,Los Brodies,Está en el aire,https://mp3d.jamendo.com/download/track/1046600/mp32/,vocal,NULL,female,NULL,veryhigh,"reggae, rock","voice, guitar"
1288489,High Fidelity,204,alumo,Electric,https://mp3d.jamendo.com/download/track/1288489/mp32/,instrumental,NULL,NULL,NULL,medium,"house, dance, electronic",NULL
938327,Have I Wasted,186,Jonathan Dimmel,The Worst and Best,https://mp3d.jamendo.com/download/track/938327/mp32/,vocal,en,male,NULL,medium,"pop, rock, poprock, alternative","drum, electricguitar, voice"
1187847,Scars,286,Flayst,Through my Eyes,https://mp3d.jamendo.com/download/track/1187847/mp32/,vocal,en,male,NULL,NULL,"metal, rock, hardrock, deathmetal","guitar, voice, bass"
1182596,Howls at dawn,484,MeTrónomoS,The long road,https://mp3d.jamendo.com/download/track/1182596/mp32/,instrumental,NULL,neutral,electric,NULL,"world, newage, soundtrack",NULL
1046594,Groove rock reggae,326,Los Brodies,Está en el aire,https://mp3d.jamendo.com/download/track/1046594/mp32/,vocal,NULL,female,NULL,verylow,"reggae, rock","voice, guitar, drum"
1163003,Funky Acid Jazz (Honky Fonky),160,Akashic Records,Funky Acid Jazz,https://mp3d.jamendo.com/download/track/1163003/mp32/,instrumental,NULL,NULL,NULL,medium,"jazz, funk, acidjazz, downtempo",NULL
1402657,"In the Hall of the Mountain King, Peer Gynt, Op. 46 (Edvard Grieg)",156,Esther Garcia,Classical Masterpieces,https://mp3d.jamendo.com/download/track/1402657/mp32/,NULL,NULL,NULL,NULL,NULL,"orchestral, classical",NULL
1362824,"Be Careful With That Sound, It's an Antique",145,The Bourgeois,Designer Genes,https://mp3d.jamendo.com/download/track/1362824/mp32/,vocal,en,male,NULL,NULL,"rock, punk, grunge, alternative","guitar, voice, drum"
1247308,To Be a Master P.,307,Boom Boom Beckett,Boom Boom Baby,https://mp3d.jamendo.com/download/track/1247308/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"jazz, blues, bebop, easylistening","piano, saxophone, drum"
1331966,Touch,241,Neon NiteClub,Her,https://mp3d.jamendo.com/download/track/1331966/mp32/,NULL,en,NULL,NULL,NULL,"pop, dance, electropop",NULL
1383735,Dust,219,Numback,Swing,https://mp3d.jamendo.com/download/track/1383735/mp32/,vocal,NULL,male,NULL,veryhigh,"dance, electronic","voice, bass"
1402309,Any Plans Tonight,176,"Bobby, White and Brownz",Balls Without Boyz,https://mp3d.jamendo.com/download/track/1402309/mp32/,vocal,en,male,NULL,NULL,"punk, rock, grunge, punkrock","guitar, electricguitar, voice"
777273,Come Back Home,252,Anna Craig,Anna Craig,https://mp3d.jamendo.com/download/track/777273/mp32/,vocal,en,female,NULL,low,"country, pop","guitar, voice"
1175885,Настроение,239,Funky Stereo,Первый И Последний,https://mp3d.jamendo.com/download/track/1175885/mp32/,vocal,ru,female,electric,NULL,"funk, pop, disco","voice, drum"
1170729,Sweeter the bells never sound,149,Sleeping Sky,Holy night,https://mp3d.jamendo.com/download/track/1170729/mp32/,vocal,NULL,female,NULL,veryhigh,"folk, pop, popfolk","guitar, voice, acousticguitar"
1029352,Find my way,348,Dead Relic,Dead Relic EP,https://mp3d.jamendo.com/download/track/1029352/mp32/,instrumental,en,NULL,NULL,verylow,"rock, metal, hardrock",guitar
537124,¡Que Paciencia!,173,Sundayers,Cógelo!,https://mp3d.jamendo.com/download/track/537124/mp32/,vocal,es,female,electric,veryhigh,"world, latin, ska, rock","voice, guitar, drum"
1272520,Apprenti Chasseur,272,Löhstana David,Animal,https://mp3d.jamendo.com/download/track/1272520/mp32/,vocal,fr,NULL,acoustic,medium,"folk, blues, popfolk","acousticguitar, voice, guitar"
1428771,Salutation Song,190,Barefoot McCoy,Bye Bye Bluebird,https://mp3d.jamendo.com/download/track/1428771/mp32/,vocal,en,male,NULL,medium,"rock, folk, americana","electricguitar, voice, drum"
964541,DO YA,195,Law',Sans gêne ni oxygène,https://mp3d.jamendo.com/download/track/964541/mp32/,vocal,fr,female,electric,medium,"jazz, pop, electropop","drum, guitar, bass"
725574,Giraffe,189,Bryyn,Crossing State Lines,https://mp3d.jamendo.com/download/track/725574/mp32/,vocal,NULL,male,acoustic,veryhigh,"pop, folk, country","voice, guitar"
1383736,Feeling Free,253,Numback,Swing,https://mp3d.jamendo.com/download/track/1383736/mp32/,vocal,NULL,NULL,NULL,veryhigh,"dance, electronic","voice, bass"
1331971,Frequency,217,Neon NiteClub,Her,https://mp3d.jamendo.com/download/track/1331971/mp32/,NULL,en,NULL,NULL,NULL,"pop, dance, electropop",NULL
101006,Ballad of the Sad Man,168,The Old Dada Weatherman ,The Dada Weatherman (In Airplane Trouble),https://mp3d.jamendo.com/download/track/101006/mp32/,vocal,en,male,electric,medium,"pop, folk, singersongwriter, poprock","voice, guitar, piano"
1189913,Expressive Piano Build,135,Seastock,Motivational,https://mp3d.jamendo.com/download/track/1189913/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, easylistening, indie, soundtrack","piano, guitar"
1424003,Healing Love Ft Aaron B.,232,Korazon Honda,Healing Love Single,https://mp3d.jamendo.com/download/track/1424003/mp32/,vocal,en,female,NULL,medium,"pop, rnb, singersongwriter, soul","electricguitar, voice, guitar"
1358655,Next,271,Danielle Helena,Like Sunrise,https://mp3d.jamendo.com/download/track/1358655/mp32/,vocal,en,female,NULL,verylow,"hiphop, rnb, souljazz","piano, voice, guitar"
1189915,Folk Rock Anthem,263,Seastock,Indie Alternative Rock,https://mp3d.jamendo.com/download/track/1189915/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, folk, indie",guitar
1443264,To The Roofs,239,Colaars,Underheart,https://mp3d.jamendo.com/download/track/1443264/mp32/,vocal,en,male,NULL,medium,"indie, rock, electronic, synthpop","electricguitar, voice, guitar"
1383742,Out There,219,Numback,Rain Inside,https://mp3d.jamendo.com/download/track/1383742/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"dance, electronic",bass
1390730,My Island,168,Nicolas Falcon,My Island,https://mp3d.jamendo.com/download/track/1390730/mp32/,NULL,en,NULL,NULL,NULL,"world, singersongwriter, popfolk",ukulele
1179603,"Dance life Feat. Rebel Layonn , Easy M.",162,Steves J. Bryan,Mixtape C.L.A.S.S.,https://mp3d.jamendo.com/download/track/1179603/mp32/,vocal,en,male,NULL,veryhigh,"reggae, dancehall","voice, guitar"
962055,Je l'aime,188,Law',Sans gêne ni oxygène,https://mp3d.jamendo.com/download/track/962055/mp32/,vocal,fr,female,acoustic,verylow,"jazz, pop, blues","drum, piano, guitar"
1304379,Black &amp; White,244,Arrow &amp; Olive,Arrow &amp; Olive,https://mp3d.jamendo.com/download/track/1304379/mp32/,vocal,en,female,NULL,medium,"pop, rock, folk, singersongwriter","piano, electricguitar, voice"
1321579,Brain Dead,266,Rag and Bones,When Can Your Glory Fade ?,https://mp3d.jamendo.com/download/track/1321579/mp32/,instrumental,en,NULL,NULL,veryhigh,"experimental, electronic, soundtrack",brass
1163996,Speedy Fonkales,191,Cool Cavemen,Funkloric Trip,https://mp3d.jamendo.com/download/track/1163996/mp32/,vocal,NULL,male,NULL,medium,"rock, indie","voice, guitar"
1055825,Red Jacket,207,Joe Farren,'Til The Day,https://mp3d.jamendo.com/download/track/1055825/mp32/,vocal,NULL,male,NULL,veryhigh,NULL,"voice, guitar, drum"
989828,EPIC DRAMATIC FILM MUSIC,103,Plastic3,Dramatic Cinematic Epic Music,https://mp3d.jamendo.com/download/track/989828/mp32/,instrumental,NULL,neutral,electric,medium,soundtrack,"strings, percussions, brass"
1121460,You be there,180,Marco Margna,Marco Margna Music Library 1,https://mp3d.jamendo.com/download/track/1121460/mp32/,instrumental,NULL,neutral,NULL,veryhigh,"indie, easylistening, rock","guitar, piano, synthesizer"
1189953,Soulful Motown Blues,126,Seastock,Retro,https://mp3d.jamendo.com/download/track/1189953/mp32/,instrumental,NULL,NULL,NULL,verylow,"rock, blues, indie, jazz","guitar, drum, piano"
1442032,"Pretty, Ugly",207,Kinematic,Kites,https://mp3d.jamendo.com/download/track/1442032/mp32/,vocal,en,male,NULL,medium,"indie, pop, rock, folk","guitar, electricguitar, acousticguitar"
1210698,Turn the Lights On,162,Fresh Body Shop,One Step Away (Remastered),https://mp3d.jamendo.com/download/track/1210698/mp32/,vocal,NULL,male,NULL,veryhigh,"pop, electropop, synthpop","voice, drum, guitar"
1443344,Me cansé,265,Harveys,Me cansé,https://mp3d.jamendo.com/download/track/1443344/mp32/,vocal,es,male,NULL,medium,"latin, pop, salsa, latino","acousticguitar, voice, guitar"
1098631,Shine (Orchestral Pop Rock Version),129,Oursvince,Shine,https://mp3d.jamendo.com/download/track/1098631/mp32/,instrumental,NULL,neutral,electric,veryhigh,"soundtrack, classical, easylistening, pop","piano, drum, cello"
537121,No Nos Pertenece,253,Sundayers,Cógelo!,https://mp3d.jamendo.com/download/track/537121/mp32/,vocal,es,male,electric,NULL,"world, reggae, rock","drum, voice, guitar"
1405770,Budapest in the rain,237,Johnny Bemolle's,Jb,https://mp3d.jamendo.com/download/track/1405770/mp32/,vocal,en,male,NULL,medium,"folk, rock","acousticguitar, voice, guitar"
1189907,Cinematic Indie Rock,142,Seastock,Inspiring Cinematic,https://mp3d.jamendo.com/download/track/1189907/mp32/,instrumental,NULL,NULL,NULL,medium,"pop, rock, postrock, soundtrack","guitar, piano"
1036934,Rainbow Stone,181,Fresh Body Shop,Rainbow Stone (single),https://mp3d.jamendo.com/download/track/1036934/mp32/,vocal,en,male,electric,veryhigh,"pop, rock, indie, electronic","piano, drum, voice"
1125749,No Doctor,204,Ay - 14ice,Getting On My Nerves,https://mp3d.jamendo.com/download/track/1125749/mp32/,vocal,en,female,acoustic,verylow,"pop, groove","piano, strings, voice"
1189917,Give It Time,136,Seastock,Uplifting Acoustic,https://mp3d.jamendo.com/download/track/1189917/mp32/,instrumental,NULL,NULL,NULL,medium,"folk, easylistening, indie",guitar
1334051,Crying Out,194,AJC &amp; The Envelope Pushers,Fallen Star,https://mp3d.jamendo.com/download/track/1334051/mp32/,vocal,en,male,NULL,medium,"rap, hiphop, rnb","electricguitar, voice, guitar"
1169828,Monopoly,190,Kolony,Sledge,https://mp3d.jamendo.com/download/track/1169828/mp32/,vocal,NULL,male,NULL,medium,"metal, hardrock, rock","drum, voice, guitar"
1383738,Swing,270,Numback,Swing,https://mp3d.jamendo.com/download/track/1383738/mp32/,vocal,NULL,male,NULL,medium,"dance, electronic","voice, bass"
457118,Move On,271,Dazie Mae,Velvet Dress & Stockings,https://mp3d.jamendo.com/download/track/457118/mp32/,vocal,en,female,electric,medium,"pop, jazz, blues, rock","piano, voice, drum"
1304421,Whatever You Want,199,Arrow &amp; Olive,Arrow &amp; Olive,https://mp3d.jamendo.com/download/track/1304421/mp32/,NULL,en,NULL,acoustic,NULL,"pop, singersongwriter",NULL
1405315,"Welcome to Tizca, The City of Light",190,The Contradiction,`Legion: The Rise` EP,https://mp3d.jamendo.com/download/track/1405315/mp32/,instrumental,NULL,NULL,NULL,medium,"metal, progressive, oriental","bass, guitar, strings"
1358660,Letting Go,197,Danielle Helena,Like Sunrise,https://mp3d.jamendo.com/download/track/1358660/mp32/,vocal,en,female,NULL,verylow,"rnb, hiphop, singersongwriter, soul","piano, voice, guitar"
1193992,Revelation,193,StereoResonance,StereoResonance #2,https://mp3d.jamendo.com/download/track/1193992/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, indie, synthpop, poprock","guitar, piano, drum"
1169729,"Chopin, F.: Étude Op. 10, No. 3, 'Tristesse'",255,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169729/mp32/,NULL,NULL,NULL,NULL,NULL,classical,piano
1353512,Roses,229,JekK,Roses,https://mp3d.jamendo.com/download/track/1353512/mp32/,vocal,en,male,NULL,verylow,"pop, electronic, electropop","piano, voice, strings"
1210690,Endless Hours,168,Fresh Body Shop,One Step Away (Remastered),https://mp3d.jamendo.com/download/track/1210690/mp32/,vocal,NULL,male,NULL,veryhigh,"pop, folk, indie","voice, acousticguitar, drum"
938326,Lover At Night,276,Jonathan Dimmel,The Worst and Best,https://mp3d.jamendo.com/download/track/938326/mp32/,vocal,en,male,NULL,medium,"pop, poprock, rock, groove","voice, drum, electricguitar"
1189918,Good Times Ahead,132,Seastock,Uplifting Acoustic,https://mp3d.jamendo.com/download/track/1189918/mp32/,instrumental,NULL,NULL,acoustic,veryhigh,"pop, folk, easylistening, indie",guitar
1210725,Wizard (instrumental),160,Fresh Body Shop,One Step Away (Remastered),https://mp3d.jamendo.com/download/track/1210725/mp32/,instrumental,NULL,NULL,NULL,medium,"pop, indie, popfolk","acousticguitar, guitar, drum"
73068,I Remember When by Gates,256,Cartel,Prepare For Glory,https://mp3d.jamendo.com/download/track/73068/mp32/,vocal,en,male,electric,veryhigh,"hiphop, pop, rnb","drum, voice"
1085328,Good Night and Shut Up,262,Amity in Fame,Through,https://mp3d.jamendo.com/download/track/1085328/mp32/,instrumental,en,male,electric,medium,"rock, metal, alternative, progressive","drum, guitar, bass"
1210892,Be Happy - FREE MUSIC,184,ANtarcticbreeze,MUSIC FOR FREE USE,https://mp3d.jamendo.com/download/track/1210892/mp32/,instrumental,NULL,NULL,NULL,medium,"pop, rock","guitar, drum"
1334046,She Movin',134,AJC &amp; The Envelope Pushers,Fallen Star,https://mp3d.jamendo.com/download/track/1334046/mp32/,vocal,en,male,NULL,medium,"rnb, hiphop, funk, electronic","voice, electricguitar, guitar"
989871,In Tune,191,Kellee Maize,Owl Time (2013),https://mp3d.jamendo.com/download/track/989871/mp32/,vocal,NULL,female,electric,medium,"pop, dance, hiphop, electronic","drum, keyboard, voice"
1169717,"Schubert, F.: 4 Impromptus Op. 90, D. 899 - III. Andante in ",346,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169717/mp32/,instrumental,NULL,NULL,NULL,veryhigh,classical,piano
1189924,Harmonic Inspiration,157,Seastock,Inspiring Cinematic,https://mp3d.jamendo.com/download/track/1189924/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"soundtrack, folk, indie, minimal","piano, strings, guitar"
1414995,Paramore Vibe,183,The Moose,Scandinavian Sound,https://mp3d.jamendo.com/download/track/1414995/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, poprock, pop, indierock","guitar, electricguitar, drum"
1187642,Today,214,Marc Reeves,What Once Was,https://mp3d.jamendo.com/download/track/1187642/mp32/,vocal,en,male,NULL,veryhigh,"pop, singersongwriter, popfolk","piano, voice, guitar"
1189923,Happy Whistling Ukulele,160,Seastock,Light and Upbeat,https://mp3d.jamendo.com/download/track/1189923/mp32/,instrumental,NULL,NULL,acoustic,veryhigh,"soundtrack, folk, easylistening, indie","ukulele, guitar"
1120088,Sexdrugsandrocknroll,233,The Easton Ellises,EP: TWO,https://mp3d.jamendo.com/download/track/1120088/mp32/,vocal,NULL,female,NULL,medium,"rock, dance, electropop, indie","drum, bass, sampler"
1316758,The Wrong Sail,197,The League,The Wrong Sail,https://mp3d.jamendo.com/download/track/1316758/mp32/,NULL,NULL,NULL,NULL,NULL,"rock, indie, alternative",guitar
1406830,Hopes,259,Sweet Play,Hopes,https://mp3d.jamendo.com/download/track/1406830/mp32/,instrumental,en,NULL,NULL,medium,"electronic, pop, dubstep, triphop","synthesizers, bass, keys"
1358657,Is It You (Possibly),209,Danielle Helena,Like Sunrise,https://mp3d.jamendo.com/download/track/1358657/mp32/,vocal,en,female,NULL,veryhigh,"rnb, hiphop, pop, soul","guitar, voice, strings"
1433322,"E. Grieg - Violin Sonata No. 3 in C Minor, Op. 45 - I. Allegro molto ed appassionato - Duo Cammarano-Deljavan",625,OnClassical,OnClassical - Classical Music - The Essential Chamber Music,https://mp3d.jamendo.com/download/track/1433322/mp32/,instrumental,NULL,NULL,NULL,medium,classical,"piano, strings, violin"
1189949,Rise and Shine,133,Seastock,Light and Upbeat,https://mp3d.jamendo.com/download/track/1189949/mp32/,instrumental,NULL,NULL,NULL,medium,"soundtrack, pop, folk, easylistening",NULL
1289529,Maximize,175,alumo,Rise,https://mp3d.jamendo.com/download/track/1289529/mp32/,vocal,NULL,NULL,NULL,medium,"dance, electropop, pop, rock",voice
1347391,Basement Floor,129,Nicolas Falcon,Big Big Boss,https://mp3d.jamendo.com/download/track/1347391/mp32/,vocal,en,male,NULL,NULL,"rock, pop, rocknroll, punk","voice, guitar, drum"
